startsAt,open,high,low,close,volume,quoteVolume
1532235600,461.49394744,464.77015501,461.48000000,464.77015501,10.07529015,4672.71676259
1532239200,462.51605267,463.97999899,460.00000000,460.35251753,46.36593227,21408.55518809
1532242800,461.41000000,462.97991499,460.00000000,461.22000000,52.50366106,24227.47858571
1532246400,461.22000000,465.00000000,460.06695000,463.80000000,53.93999813,25009.65646603
1532250000,463.80000000,463.94999598,461.10536283,461.50000000,41.06685172,19021.93086498
1532253600,462.75000000,465.21999999,460.00000000,465.21999899,66.10281498,30602.90960653
1532257200,464.75614777,465.22000000,461.64111571,465.22000000,19.67174453,9146.63208929
1532260800,464.71000000,464.99999099,463.50000000,464.69000000,55.80367088,25918.46015919
1532264400,464.75000000,468.66005639,463.06000002,465.93330358,118.57209791,55099.16238497
1532268000,465.93330358,469.59651744,465.66000000,466.70000000,187.23412742,87688.23047215
1532271600,467.78000000,472.26000000,466.70000001,467.66000000,98.83540792,46350.75264815
1532275200,468.16500002,470.19999972,466.23238657,466.80000000,47.06541686,22062.80743152
1532278800,466.80000000,468.11996591,461.00288947,464.84622500,200.12349283,93233.94795751
1532282400,464.84622500,465.43282883,462.96000001,465.09999299,33.01179214,15337.00785367
1532286000,464.08000000,465.09999097,463.92000000,465.09994997,124.07514198,57690.42222746
1532289600,464.01999094,466.23217115,464.01999094,464.60000000,186.55240461,86867.57412503
1532293200,464.60000000,466.78745054,456.00000000,457.00000000,264.56473916,121196.58952030
1532296800,458.30999596,459.00000000,455.00000000,459.00000000,27.41654798,12515.05380753
1532300400,457.00000000,459.00000000,456.18862083,456.89966560,49.79449204,22748.60387575
1532304000,457.75999900,460.04000000,456.00000001,460.04000000,168.95874821,77479.99465042
1532307600,459.49000000,462.98151225,459.49000000,462.07000000,62.81727553,28977.89652614
1532311200,462.07000000,468.11998467,461.39498019,466.00000000,114.02794981,53170.03848701
1532314800,466.00000000,467.55563396,464.61539301,464.71000001,24.72435427,11521.79498297
1532318400,465.93000000,470.00000000,465.93000000,469.99999900,141.81157971,66327.59928228
1532322000,466.55000000,468.09999993,464.71000565,466.14000000,26.28131575,12257.27994033
1532325600,466.14000000,468.67999975,465.52000000,467.00000000,15.09408726,7050.54394497
1532329200,467.00000000,468.38000000,464.52000000,466.11000000,169.71126936,79136.15050310
1532332800,466.11000000,466.11000000,458.70000001,463.46743463,177.19649855,81754.76157444
1532336400,462.17790376,464.50000000,460.91102912,464.20000000,105.36014950,48700.83652102
1532340000,464.20000000,465.99999899,461.90000000,461.90000000,131.66825887,61185.12469165
1532343600,462.52000000,463.40000000,460.72997663,461.66000000,28.36535772,13100.08467459
1532347200,461.66000000,463.42196033,460.24000000,462.64000000,40.29852139,18591.60203387
1532350800,461.76854630,464.03004559,460.51026843,463.65559425,57.05947326,26407.44474564
1532354400,463.37182715,463.92878803,460.72284243,461.07000000,59.41518973,27404.51352982
1532358000,461.10000000,463.64136754,461.08000000,463.00000000,63.03609843,29128.42387911
1532361600,463.56000000,463.56000000,455.00000000,456.80000000,621.16624394,286739.14610420
1532365200,456.58000000,456.59000000,453.31076216,453.31076216,144.41824607,65775.18158558
1532368800,453.86000000,458.27877299,450.20999999,455.50000000,298.60274789,135204.45868526
1532372400,455.50000000,456.62637793,451.00000000,452.00000000,149.36898208,67760.86752907
1532376000,452.77186872,452.93129841,447.34000000,449.06713523,97.76964205,44000.88044502
1532379600,447.76713523,451.25000000,447.34000000,451.25000000,19.12711189,8621.00269758
1532383200,452.00000000,454.70679602,450.96558033,452.02999973,125.03633472,56619.37060143
1532386800,450.74000000,451.24999917,446.00000000,450.50000000,72.28822714,32397.34966576
1532390400,450.50000000,450.60000000,447.96526981,449.09000000,65.47549382,29462.14143045
1532394000,449.09000000,452.99999900,449.01963927,450.42112500,228.98365806,103380.44377413
1532397600,451.36999300,454.50000000,450.02086609,451.96000000,50.09967939,22643.61763530
1532401200,451.12541000,453.48929903,451.00000000,451.00000000,56.97306374,25771.08640799
1532404800,452.27998897,454.88131699,451.80000000,452.99999900,217.01580901,98500.47666005
1532408400,452.99999900,462.76794240,450.01000000,462.76794240,458.80371349,208776.41011909
1532412000,462.20000000,469.30000000,462.20000000,464.47220000,431.40527282,201286.82311084
1532415600,464.47220000,476.89966156,463.45369131,471.71060000,595.87118085,281133.26659540
1532419200,472.20499490,473.99999999,467.20000000,467.95000000,226.54149601,106248.22159922
1532422800,467.95000000,472.89999694,467.21000000,470.24000000,208.12862500,97755.57803715
1532426400,470.42200000,474.89999970,469.74080000,474.89999970,141.45946624,66837.19814446
1532430000,474.00000000,477.00000000,472.80000000,475.00000000,297.74201608,141266.98024860
1532433600,476.58520000,477.62896798,469.19000105,472.90000000,604.08794041,285685.91647975
1532437200,472.90000000,481.44000000,471.40650000,480.00000000,449.69446618,214822.32675761
1532440800,480.00000000,484.00000000,471.00000000,473.25000000,445.01524321,211652.87813484
1532444400,473.25000000,475.19999997,471.00000000,473.73737373,338.33058324,160046.94590771
1532448000,473.73737373,475.30000000,471.00000000,472.38999696,175.73170960,83110.65139475
1532451600,472.38999696,478.07110000,471.00000001,476.24063380,122.29199397,58100.79348366
1532455200,475.21237637,477.81235508,473.20774584,477.62518740,132.44269403,62997.97937091
1532458800,477.62518740,478.65209916,475.92800000,475.92800000,44.51833929,21216.41848938
1532462400,476.00000000,476.00000000,472.95310000,473.55000000,132.63409911,62968.33584789
1532466000,473.25350000,475.60408060,472.00000000,473.60175001,71.72694429,33930.07212708
1532469600,475.00000000,478.50000000,473.33219723,476.39790000,133.64553868,63799.52805827
1532473200,476.45940000,481.35979460,476.45940000,479.00000000,98.41101898,47093.76986889
1532476800,478.84670000,485.80814854,478.69860000,480.12810000,158.24766648,76367.59827897
1532480400,480.09830000,482.69000000,478.69860000,482.69000000,52.22874843,25095.18451512
1532484000,482.69000000,482.69000000,476.15465050,478.47080005,73.69774185,35326.86991470
1532487600,478.99999899,480.02000000,475.00000000,479.08520000,62.71333125,29891.40637793
1532491200,479.08520000,483.47190000,478.14120000,483.47190000,212.78609887,102280.93751587
1532494800,483.61280000,484.90000001,482.09050115,484.90000001,175.02546243,84652.71282080
1532498400,484.90000000,484.90000000,478.00000000,480.04220000,237.70718239,114101.19109723
1532502000,480.04220000,480.68539999,477.35041001,478.14000000,89.20298597,42770.70362373
1532505600,478.78455251,478.78455351,473.00002410,474.00000000,229.40251513,109004.72284484
1532509200,474.00000000,475.36699999,470.81001529,471.70000202,341.29691656,161392.40256065
1532512800,471.93240000,472.13999900,466.94360000,471.39080000,341.11785715,160038.13898023
1532516400,471.39080000,473.34937499,468.84480100,468.91010000,42.92713564,20207.45884801
1532520000,468.91010000,471.86339899,468.52070002,470.73000703,205.10126815,96578.14087198
1532523600,470.73000703,473.34938699,469.00000003,471.00000000,94.78089005,44581.49525634
1532527200,470.00000100,471.58711281,469.00000003,470.50000000,79.51599493,37363.68114493
1532530800,470.56326037,470.70342071,463.91010000,467.73750000,204.74985546,95564.02602870
1532534400,466.84000000,473.00000000,465.63007511,473.00000000,155.25006521,73123.12792212
1532538000,471.01300001,472.56885069,467.98000000,472.27974296,106.39555981,49989.77174068
1532541600,470.56306840,471.87999999,468.69800719,470.29010000,18.63119816,8750.84082771
1532545200,470.99999495,474.21970000,470.29010000,472.38775761,59.99562104,28315.51504359
1532548800,472.81313983,476.00000000,472.03156445,476.00000000,78.00536524,36960.11632995
1532552400,476.00000000,477.99148714,474.69160000,475.91330000,180.34687837,85953.87549767
1532556000,475.91330000,478.00000000,474.96000000,477.00738639,23.28722049,11098.11458098
1532559600,476.99999998,477.99997600,471.56000002,472.74560000,45.19597797,21375.34942994
1532563200,473.27999389,477.44999796,473.20960000,474.44077500,54.56715474,25922.11459779
1532566800,474.44077500,476.08868097,474.35870000,475.70000000,23.77361152,11292.70011973
1532570400,475.72860000,476.08870000,474.48440000,475.96209999,18.21658154,8664.14071843
1532574000,475.96209999,477.11922350,474.35870000,475.89430000,101.60921570,48343.67062921
1532577600,475.89430000,477.20000000,474.92000000,476.20530000,52.72107437,25055.43894873
1532581200,476.21240000,477.49999798,475.02930000,475.31940000,11.84629049,5648.68408101
1532584800,476.00100001,484.89999897,476.00100001,483.83200000,255.12632842,122956.73063450
1532588400,482.00000001,484.12070000,477.08615742,481.49999595,120.32763075,57800.32851399
1532592000,481.49999495,484.00000000,480.50000000,482.41090000,114.48204043,55221.97078637
1532595600,480.70000001,483.99998499,480.70000000,483.14311900,81.88320248,39555.08471374
1532599200,483.14306715,483.78999989,480.50000000,483.49987887,82.84875507,39989.61661200
1532602800,483.49999089,483.49999089,476.00000000,477.75391061,126.40228556,60607.98562315
1532606400,477.99290706,478.00000000,474.92000000,478.00000000,41.30106029,19661.25477870
1532610000,478.00000000,478.97984599,475.00000000,476.12000000,52.52789150,25043.92818129
1532613600,476.12000000,478.36999197,474.35870000,476.01821250,158.17454170,75248.03613833
1532617200,476.31415813,478.47960000,475.26790000,476.90996497,103.52376408,49288.46856401
1532620800,476.16940000,477.28710000,474.38260000,477.24970000,93.21144605,44305.84163343
1532624400,475.65750000,478.00000000,475.65750000,477.25000000,22.11401981,10550.27013088
1532628000,477.39000000,479.20370000,477.39000000,478.36320000,6.53961754,3128.05363337
1532631600,478.46320000,479.26070000,476.00000000,479.25713749,29.97472291,14307.86065296
1532635200,479.26069798,479.66320000,472.18760000,472.18760000,67.09502176,31899.82771818
1532638800,473.36751898,473.36751898,462.63000001,464.23675243,374.27536845,174588.47987648
1532642400,465.64950000,469.05905460,462.63000000,462.63000000,303.87876828,141451.51409168
1532646000,463.69410000,465.73850000,460.00000000,462.40000000,185.89911785,85852.67620124
1532649600,463.17100000,464.34040000,462.07770000,463.99999899,82.28866964,38110.23603521
1532653200,462.48000000,464.34039899,462.48000000,462.69420000,91.39798011,42420.59262654
1532656800,462.64560000,466.05167483,461.98160000,466.01925948,42.53413683,19741.76838744
1532660400,465.72629889,465.72629889,462.00000000,465.30800000,68.39417649,31636.27600953
1532664000,463.42443731,465.50000000,462.65070000,465.37730000,32.04593979,14880.19698662
1532667600,465.37730000,465.50000000,464.00000000,464.00000000,78.65232527,36580.31928434
1532671200,464.05110000,464.99999899,463.00000000,463.00000000,164.21820471,76296.73695861
1532674800,463.07930000,463.07930000,458.00000000,460.43350000,105.60741305,48589.49116621
1532678400,460.43350000,468.48778875,460.35820000,465.48740000,103.15537703,47911.28116742
1532682000,465.83120000,466.76998200,463.80670000,465.13690000,27.60503856,12861.22901324
1532685600,465.12320000,466.01781999,462.43022036,465.25889749,38.60169696,17938.19072999
1532689200,465.25889749,465.31999900,460.01790999,462.91040000,12.32033385,5708.84459369
1532692800,462.93660000,463.91830000,457.27700000,460.01640000,89.86089688,41424.51406036
1532696400,459.23200000,462.99997784,457.18570148,461.99999900,69.99795892,32259.81456982
1532700000,461.24725000,461.25280000,456.35150000,457.21080000,82.02867915,37673.18385062
1532703600,456.39550000,468.99999799,456.39550000,468.09878700,281.33987258,131104.85828480
1532707200,467.14030000,468.99990000,466.04090000,467.76500000,118.55081069,55449.59763725
1532710800,467.76500000,468.00000000,465.00000000,466.40395000,31.89886571,14879.93373507
1532714400,466.56350000,469.00000000,466.56350000,469.00000000,76.35929762,35742.82564199
1532718000,469.33183026,470.00000000,467.00000207,467.00500050,21.34179773,9995.33745375
1532721600,467.00031620,468.01000000,465.00000000,467.82770000,110.16403568,51467.80658834
1532725200,467.82770000,473.00000000,466.97850001,472.02980001,104.91273082,49317.04964219
1532728800,472.04740000,472.98000000,470.60540000,472.00000001,37.04901975,17474.77798750
1532732400,472.05550000,474.02128223,467.00000000,469.39660000,233.81836636,110080.79859625
1532736000,469.49400000,472.17709900,468.28582659,470.00000000,37.36276995,17585.46595475
1532739600,469.96560000,470.22648889,468.12938631,470.22648788,4.47041120,2101.04965916
1532743200,469.89010000,470.21998788,468.18000000,469.43890000,24.98133190,11729.92876786
1532746800,469.04870000,469.42999900,467.00000000,468.30350000,27.86844099,13067.85397591
1532750400,468.82120000,471.40450000,468.20640000,468.75470000,65.51372419,30762.72000155
1532754000,468.93850000,471.88526187,468.00000001,468.00000001,14.01259302,6591.69105288
1532757600,468.67710000,469.89000000,468.00000100,469.89000000,69.16930299,32501.23703357
1532761200,469.94630000,471.69000000,468.48770000,470.94970000,46.72909897,22007.90531605
1532764800,469.74542702,471.00000000,469.39760000,470.74360000,14.57459293,6855.55244340
1532768400,470.84680000,471.43978500,469.08050000,469.29960000,4.99409034,2348.73028184
1532772000,469.92967500,470.49999999,469.23000000,469.23000000,6.37835056,3000.40253981
1532775600,469.23000000,470.22653487,466.18576192,466.18576192,29.64908121,13919.06263375
1532779200,468.44759193,468.59379747,466.00000000,466.00000000,7.00222667,3276.81252316
1532782800,466.00000000,468.44755298,465.65000001,467.07700000,47.93782228,22371.42588728
1532786400,466.74646548,466.74646548,462.78200000,465.74997274,276.94764765,128687.63723095
1532790000,464.24000101,464.24000101,461.00000100,462.55990000,120.49971655,55822.72038257
1532793600,462.55990000,467.01187799,462.55990000,465.15330000,16.62301075,7717.88579367
1532797200,465.30910000,466.84999599,463.85000000,465.63060000,10.93017820,5088.62739147
1532800800,465.78090000,466.03560000,464.01000001,465.00610000,14.52570989,6756.68646103
1532804400,465.00610000,465.07230000,464.05231601,465.04070000,15.19787114,7059.15094926
1532808000,465.03110001,466.99999999,462.34536111,465.03000000,41.76354005,19360.10829562
1532811600,463.69200000,465.51998592,463.60560000,463.69200000,1.00714779,467.32235120
1532815200,463.69200000,468.44759899,463.69000000,466.71990000,29.03278203,13539.28882273
1532818800,466.48580000,468.74000000,465.96116220,468.74000000,14.81609049,6935.73225067
1532822400,468.74000000,471.48732298,467.54160000,467.74580901,59.80714217,28058.39007558
1532826000,468.00032525,469.40998585,467.16960000,469.29000000,31.17240169,14588.84462380
1532829600,469.29000000,470.00000000,467.00000000,468.17430000,10.01419437,4695.22468207
1532833200,468.17430000,468.21880000,465.07000000,466.92692592,29.76708669,13897.90468498
1532836800,466.85420000,468.23865485,465.99999999,465.99999999,82.46056836,38488.18193711
1532840400,465.99999998,468.09480000,465.15430050,466.96707399,17.10220486,7980.34345070
1532844000,466.68270000,467.42835299,465.22350000,466.99999999,36.98996110,17243.91734897
1532847600,466.99999999,466.99999999,464.80280000,465.17805000,44.90673641,20899.42858534
1532851200,464.80280000,465.10028724,462.90000102,464.99999986,12.33187850,5729.29158655
1532854800,463.53000000,466.46609899,462.90000000,464.64310000,29.72622292,13810.91448812
1532858400,464.64310000,465.70600000,462.50000001,464.99999898,57.97034077,26944.76976348
1532862000,464.59400000,464.99999696,462.00000000,464.49200000,83.91077723,38878.51837664
1532865600,464.40270000,467.59693748,463.74200000,467.00000000,40.87865516,19048.26538093
1532869200,465.26330000,466.61849900,463.99940023,464.46020000,12.54952086,5838.05102278
1532872800,464.46000000,467.19376012,463.82900000,465.32930001,126.33827383,58747.07626694
1532876400,465.26640000,470.00000000,465.07020001,467.69953802,61.02057677,28583.72726700
1532880000,467.00000000,467.00000000,464.44710000,464.44710000,38.33656975,17845.84675780
1532883600,464.77190000,466.34722252,464.53030000,466.30242526,25.70706477,11971.91123234
1532887200,466.00000000,466.56356680,465.01170000,466.56356680,33.69848160,15706.70746345
1532890800,465.01170200,467.85649699,465.01170200,466.49410000,265.52683051,124205.59157003
1532894400,466.49410000,467.29799834,465.99000000,466.10000000,145.72204382,67933.68173479
1532898000,466.23000000,466.23000000,465.01170000,466.00000000,178.79742730,83334.26971848
1532901600,466.00000000,466.15778586,464.44000000,464.72000000,28.63304606,13324.71958356
1532905200,466.15778586,468.91170000,464.71370032,466.65290000,173.23577731,80901.03566723
1532908800,466.65290000,466.65290000,460.00000000,461.00000000,200.28327357,92498.12523627
1532912400,462.56290000,468.39420000,462.29750000,465.75870000,26.80139642,12454.68673752
1532916000,466.30950000,467.99999999,463.77048565,466.23950000,18.91736836,8832.01430223
1532919600,466.59260000,467.52664097,463.11003801,463.94377697,25.96867528,12128.70581395
1532923200,463.80405770,465.89887194,462.36530125,463.62000000,15.05393059,7001.50435778
1532926800,464.51880000,465.89885892,462.61865100,462.66088368,88.40792418,41130.64602273
1532930400,464.00000000,465.57999899,462.09063751,463.22710000,48.26015192,22363.65585298
1532934000,463.21340000,464.75852396,461.58876351,464.29590000,28.80012683,13332.22632813
1532937600,463.88000000,465.03980000,462.04132308,462.92560000,43.28255095,20078.39980608
1532941200,462.92560000,464.18227898,460.00000000,461.14270000,38.52893224,17767.12622723
1532944800,461.46000000,462.00000000,461.00000000,461.55000000,33.68544371,15552.67983961
1532948400,461.55000000,461.55000000,460.26109323,461.50000000,17.93817600,8268.32759991
1532952000,461.70000000,461.70000000,460.00000000,460.50000000,49.62415819,22844.49955310
1532955600,461.00000000,461.00000000,458.00000001,459.60000000,350.40328526,161194.97137533
1532959200,459.36830000,463.22007054,458.50000000,463.22007054,101.94806124,46904.62467759
1532962800,463.05134308,463.17654793,455.00000000,456.08202183,109.66168339,50353.71736113
1532966400,456.08202183,456.98728810,452.46831747,454.00000000,131.36699369,59674.56149377
1532970000,455.97718295,455.97718295,446.60008890,449.51294338,321.74965675,145259.66710220
1532973600,449.39135748,450.76050000,446.60008891,450.76050000,117.81652392,52923.35348444
1532977200,451.05720000,456.29587996,449.06965003,453.68000000,102.16590446,46248.88468190
1532980800,453.68000104,455.96982384,452.50000000,454.18000000,64.65325559,29390.38106057
1532984400,454.23000000,454.23000000,452.51000000,454.23000000,46.21978753,20960.48673079
1532988000,454.23000000,456.83719598,452.96846537,456.80332186,137.19304272,62366.12742853
1532991600,455.06890000,456.80510000,454.92005519,456.78182100,7.18063843,3275.02115181
1532995200,456.80000000,457.88000000,454.24721760,454.73830001,54.30679703,24785.15105518
1532998800,454.73830001,456.81614899,452.68330076,453.03960000,101.75756040,46167.20614378
1533002400,453.05310000,454.99190000,452.51000000,452.52500000,30.00318886,13594.28622693
1533006000,452.60330000,453.03771727,451.04185099,452.09991398,53.56918820,24212.97949489
1533009600,452.09991196,452.32590000,449.50000000,450.37330000,52.13617680,23511.54613866
1533013200,450.37330103,452.95629698,448.92040272,450.18000507,18.88384484,8510.90685759
1533016800,450.69022508,453.03771929,450.18000005,452.35730586,232.93120515,105436.73993366
1533020400,451.44990000,452.27151868,450.00000000,450.00000000,72.60722456,32729.79918066
1533024000,449.84200000,450.45797999,444.00000001,445.38800000,343.74216134,153807.98671098
1533027600,445.38799998,447.82000000,444.00000001,444.91415082,272.46905325,121550.96744034
1533031200,444.92415082,446.50000000,434.00000000,434.00000000,373.39050322,164307.60346262
1533034800,433.53743117,441.09000000,431.00000000,438.06320000,796.04166981,346685.32270233
1533038400,438.06320000,438.13170000,431.00000000,433.75362900,144.91258496,62843.47974464
1533042000,433.75362900,437.31491396,430.00000000,432.07249999,177.69580581,77044.43442101
1533045600,431.82041250,433.40624985,428.17500000,431.87191176,178.73160071,76990.04494937
1533049200,431.87191180,432.07639607,429.42170001,431.36029328,135.86058667,58458.26938799
1533052800,431.48999999,433.08438423,429.51000000,432.56610000,129.52062712,55829.93910039
1533056400,432.56610000,437.30664250,432.14000000,433.50000000,67.44320581,29290.47203985
1533060000,434.42125800,434.70000000,432.14000202,432.51000000,60.21696301,26065.03351317
1533063600,432.53000000,435.97601559,432.19000001,433.63359213,57.37566148,24919.98653176
1533067200,435.02753218,435.08768781,431.68000000,433.74120599,17.35486883,7517.46290918
1533070800,433.74120599,433.80407099,431.68000000,433.56464005,26.30714145,11392.09657908
1533074400,433.44536051,433.44536051,430.60000000,432.14152789,80.98203700,34964.21506478
1533078000,432.14151999,434.80849599,428.00000000,433.26566847,155.60296219,67228.21138279
1533081600,433.53579799,435.10223968,431.18228414,432.77387988,250.84983637,108563.20967896
1533085200,432.77387988,432.77387988,415.90000000,416.86875566,288.95791929,122472.42585434
1533088800,416.61507599,417.61069126,410.62980400,414.33000000,3329.43814401,1372849.17262529
1533092400,415.25000000,419.94511868,415.25000000,417.79600000,241.18343391,101001.15410696
1533096000,417.85000000,419.93511867,416.22990000,416.99999999,91.44608249,38260.58571663
1533099600,416.99999999,419.25728956,414.71000000,417.54352945,116.65556140,48600.03890116
1533103200,417.55353045,422.01244097,417.08570000,421.89000000,126.83533717,53380.70841106
1533106800,421.89000000,422.08600001,420.50000000,420.50631754,76.36392182,32153.03874644
1533110400,421.27410000,427.20000000,420.91260324,425.98180000,374.36100826,159150.30120493
1533114000,425.67010000,426.37999799,423.62000001,424.94920000,81.38065995,34623.51029257
1533117600,424.96488022,424.96488022,421.03041416,424.68411924,130.31747231,55099.52656314
1533121200,424.68411924,424.68411924,421.00000001,423.26024973,54.64224098,23066.66028551
1533124800,423.26024973,425.76706224,423.18000000,424.19278399,141.86747927,60128.65176378
1533128400,424.53371049,425.59309999,422.49831830,424.51840000,68.58712723,29107.74887481
1533132000,424.51840000,425.59310000,422.11557433,422.71540000,64.50162811,27383.83984491
1533135600,422.70400000,423.45076749,421.30000000,421.78624400,38.07816440,16087.27577658
1533139200,421.98678900,423.10982699,418.00000000,419.27620000,347.33624099,145977.67497979
1533142800,419.00624427,420.01880000,418.05849653,419.44590000,71.08789267,29749.87717629
1533146400,419.52280000,419.52280000,417.35846538,417.35846538,48.54343244,20298.41265795
1533150000,417.35846538,420.29230000,416.16000001,419.40000000,65.82115746,27566.16550754
1533153600,419.42000000,420.22779798,409.00000000,410.00000000,281.63539246,116689.13050523
1533157200,410.00000000,412.74275357,409.00000000,409.15550000,98.41900819,40529.99135477
1533160800,409.16550000,421.74404686,407.16000103,420.35740000,140.23877779,58292.76161590
1533164400,420.35740000,420.88755204,417.38000000,418.80940000,35.41912016,14837.99811410
1533168000,418.93160000,424.75953922,418.93160000,423.32000000,30.19007837,12750.88667172
1533171600,423.32000000,424.73000000,421.50000103,424.73000000,30.17992495,12780.66505911
1533175200,424.52057253,424.52057253,421.67491925,421.71730000,32.83294285,13867.86977933
1533178800,421.71730000,422.87400000,420.00000104,420.74380000,21.61897482,9104.03195164
1533182400,421.37491570,422.86997599,418.67220000,418.90490000,39.76316038,16713.66929902
1533186000,418.90490000,420.99996100,417.91492363,420.85850000,414.81301016,173482.54333303
1533189600,420.85850000,420.99999499,418.48530000,418.83040000,19.68232690,8250.60790879
1533193200,418.87920000,422.87000000,418.87920000,421.80000000,33.08616996,13958.90808694
1533196800,421.80000000,421.80000000,417.37001057,417.37001057,248.25899879,104315.40547331
1533200400,417.37001058,419.00000000,415.00000000,416.69000000,66.25556374,27694.86576276
1533204000,415.00000000,417.41456583,412.90320607,415.00000000,98.69674287,40870.65788097
1533207600,415.00000000,416.57580000,413.00000001,413.58000101,35.35673619,14672.71289261
1533211200,413.58000202,415.77696544,410.89000000,410.89000102,88.85466388,36649.45892566
1533214800,410.89000000,414.00000000,408.32584885,410.94140000,228.83181163,94144.61681510
1533218400,410.94140000,412.88580000,408.73000001,412.75100000,62.99042757,25899.59059749
1533222000,412.75100000,414.00000000,411.04532734,411.12000001,176.86962693,72953.00415181
1533225600,411.48000000,415.00000000,408.67760102,413.22150000,34.71075107,14324.00214481
1533229200,413.22150000,413.71476150,409.62000000,410.04889749,60.28555037,24746.10981199
1533232800,409.85307945,410.54919766,408.00000000,409.54000000,49.94643338,20437.20459472
1533236400,409.80500000,410.19999899,408.56230000,409.86000000,59.45587483,24342.36277132
1533240000,409.60480000,411.48000000,409.60480000,410.41000000,257.49171965,105577.90020496
1533243600,410.58419798,410.58420000,408.62473270,410.47350000,14.00425782,5735.70366410
1533247200,410.38000000,412.00000000,409.25762053,411.75960000,22.43845376,9216.40143321
1533250800,411.75960000,412.52429899,410.45070038,410.69629859,41.89348582,17237.49699557
1533254400,411.56130000,411.56130000,401.25162561,404.47000000,189.09736615,76447.49530888
1533258000,404.47000000,404.47000000,398.14450639,401.95279999,191.42265026,76778.65840756
1533261600,401.95280000,403.17267979,400.15946764,403.17267979,62.56412613,25132.32404311
1533265200,403.17267979,403.17267979,400.50768503,400.76752027,39.22835318,15757.68042319
1533268800,400.77752027,401.99830000,397.40978618,401.99828689,134.33599491,53579.07293830
1533272400,401.99829496,404.05999999,401.00456700,402.69536170,28.98906659,11665.48699253
1533276000,402.69536169,405.00000000,401.21807340,404.91961421,151.39310958,61161.09587824
1533279600,405.38400000,408.47200000,403.00000000,407.00000001,128.18300047,51912.52614998
1533283200,408.48032232,412.07602601,407.19717387,408.00000000,615.30403641,252225.96540167
1533286800,409.68529849,409.68529849,405.99660101,408.30000000,133.36724774,54248.81881057
1533290400,408.30000000,409.75000000,407.48970000,409.23000000,32.48104644,13267.26778878
1533294000,409.50000000,410.23000000,408.06896018,408.89857585,22.96593228,9401.64247872
1533297600,409.13720000,413.61383421,408.70000000,413.61383421,29.15016161,11974.55851903
1533301200,413.00070000,414.72185385,410.61266439,413.94200000,106.92567709,44242.84388261
1533304800,413.94200000,415.99999999,412.56150415,413.12470000,68.28971924,28325.06637007
1533308400,413.00000000,414.83859699,410.16120001,414.09996476,176.60184198,72981.95405153
1533312000,414.09996476,414.78000000,412.00000124,413.40380000,93.85298783,38840.80355883
1533315600,413.40380000,418.66980000,413.04002271,417.81541814,87.15672587,36146.58437791
1533319200,417.81542624,419.58310000,417.24000000,417.80000000,99.67166628,41649.57106471
1533322800,417.80000000,418.00000000,413.00000000,413.31000000,88.22374570,36513.75039870
1533326400,413.50000000,417.62516854,412.83301803,415.00000000,38.02369800,15814.13142214
1533330000,416.31000000,418.50000000,415.65500001,417.27130000,19.25835905,8034.74821958
1533333600,417.27130000,417.62209596,417.27130000,417.27130000,1.15319000,481.24835321
1533337200,417.62209596,418.67996098,415.20600000,418.67996098,25.10462002,10474.99105484
1533340800,417.75000000,417.84530000,415.65650000,417.84530000,22.89267255,9528.54937560
1533344400,418.67999294,418.68000000,417.60052575,418.00000001,3.35916036,1404.50604594
1533348000,418.00000001,419.99999999,418.00000000,419.94040000,103.47932743,43314.65890454
1533351600,418.30000000,419.99999999,417.60000000,417.91930000,17.95360507,7526.15204922
1533355200,417.89965000,418.74999292,417.06000001,418.49999999,25.59194591,10687.57108615
1533358800,418.49999192,418.49999192,416.23000000,416.75000000,7.71523767,3217.91897583
1533362400,417.00000000,417.00000000,415.61360001,415.61395800,110.53470639,46055.07546350
1533366000,415.61395801,418.49999996,415.24490000,416.00000201,21.99329957,9166.92073820
1533369600,416.00000202,418.75000000,416.00000202,418.00000000,27.34629473,11434.68640097
1533373200,418.00000000,418.00000000,416.00000000,416.00000000,30.40622560,12681.20846302
1533376800,416.00000001,417.76028099,413.00000000,415.86030000,138.00735741,57247.64013389
1533380400,415.28550000,415.43000000,413.28000001,413.98050000,146.11389843,60619.35999380
1533384000,415.42999999,415.42999999,406.92034950,408.37800000,123.16543619,50674.72194475
1533387600,408.37800000,411.35403442,408.09700000,411.17000000,39.76644446,16274.65718538
1533391200,411.00000000,411.00000000,402.00000000,406.14210005,206.66186869,83788.07277856
1533394800,406.14210000,407.57290000,402.00000001,404.05550000,113.69518206,46024.66307811
1533398400,404.05550000,407.49999797,402.80830000,406.16000000,24.22188361,9831.28479712
1533402000,405.99000000,409.64709563,403.30369997,407.02410501,48.07216069,19527.77386790
1533405600,407.02412213,409.64710035,406.26000607,406.42980000,92.00276802,37461.33109346
1533409200,406.26000605,407.16999999,405.19540000,406.00000000,46.00220616,18684.97160249
1533412800,405.80000000,406.89999999,404.50000000,405.87159930,69.19321859,28050.28810647
1533416400,405.96159788,406.67000000,404.50000000,404.66000001,60.41171747,24469.41043257
1533420000,405.54110000,407.36420000,405.54110000,405.54110000,14.32449863,5815.61161463
1533423600,404.87000909,407.10000000,404.87000909,405.86849913,32.57665068,13228.17158534
1533427200,406.06000501,409.00000000,400.68000000,400.74300000,132.30250594,53342.52321400
